"pop1","pop2","pop3","est","se","z","p"
"125","6698","1228","6625",-0.00530738611233967,0.00126195381819081,-4.20568965031427,2.60287213126343e-05
"126","6698","1228","6626",-0.00420168067226891,0.00115669646952072,-3.63248335495472,0.000280706688063932
"127","6698","1228","6627",-0.00386996904024768,0.00133898889824523,-2.89021742101025,0.00384975466036799
"128","6698","1228","6628",-0.00331711632021229,0.0011123110098448,-2.98218420104926,0.00286199744910227
"129","6698","1228","6629",0.00099513489606369,0.00132805687253952,0.749316476304803,0.453666479400084
"130","6698","1228","6630",-0.00154798761609907,0.0010472053287847,-1.4782083069569,0.139352031139466
"131","6698","1228","6632",0.000442282176028307,0.00119194524103403,0.371059139969063,0.710593483524389
"132","6698","1228","6633",0.00066342326404246,0.00139415603907957,0.475860122860033,0.634174033319585
"133","6698","1228","6634",-0.00210084033613445,0.000917752076188954,-2.28911531844022,0.0220726530158045
"134","6698","1228","6635",-0.0023219814241486,0.000934252349005705,-2.48538997693698,0.0129409582630455
"135","6698","1228","6636",0.000221141088014155,0.00148222022293461,0.149195837833276,0.881399104164702
"136","6698","1228","6637",-0.00210084033613445,0.00101731137267743,-2.06509078002865,0.0389144116428944
"137","6698","1228","6639",-0.00110570544007076,0.00113305261216849,-0.97586416393729,0.32913178287294
"138","6698","1228","6640",0.0120521892967713,0.00181102401999486,6.65490306241525,2.83486834091479e-11
"139","6698","1228","6654",-0.00176912870411322,0.000958748947550852,-1.8452470885444,0.0650016034967261
"140","6698","1228","6656",-0.00276426360017691,0.000918065222829165,-3.01096646669437,0.00260417610372849
"141","6698","1228","6694",0.00696594427244582,0.00156874041625393,4.44046969165246,8.97627467584492e-06
"142","6698","1228","6698",0,0,NA,NA
"143","6698","1228","6699",-0.00254312251216276,0.00106398225659739,-2.39019259615819,0.0168395395395107
"144","6698","1228","6700",0.00873507297655905,0.00152278723926003,5.7362399364495,9.68015017289551e-09
"145","6698","1228","6704",0.00928792569659443,0.00146689666300709,6.33168370398668,2.42500215152657e-10
"146","6698","1228","7262",-0.00431225121627598,0.00113517235661868,-3.79876341344395,0.000145419822045267
"147","6698","1228","7263",0.000110570544007077,0.00116752484734054,0.0947050885117711,0.924549076099799
"148","6698","1228","7267",-0.00453339230429014,0.00103597047581839,-4.37598600549778,1.20884770293423e-05
"149","6698","1228","7268",-0.00342768686421937,0.00116216841800498,-2.94938909982036,0.00318402823999284
